,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
49,2018-06-13,46.036352710877054,46.14640900196156,45.562640089806415,45.62484359741211,86553600,0.0,0.0
50,2018-06-14,45.828206362343444,45.832992370758284,45.51000433986997,45.64876937866211,86440400,0.0,0.0
51,2018-06-15,45.46454352012231,45.49564709687559,45.04107124315006,45.17983627319336,246876800,0.0,0.0
52,2018-06-18,44.95014837016499,45.270741475542174,44.78745698865853,45.15590286254883,73939600,0.0,0.0
53,2018-06-19,44.294605421389775,44.57931260928192,43.890273610057484,44.42619323730469,134314000,0.0,0.0
54,2018-06-20,44.58411680517129,44.78747655759096,44.43577972914456,44.62000274658203,82514800,0.0,0.0
55,2018-06-21,44.799432322632626,45.06260801816764,44.246767012663774,44.371177673339844,102847600,0.0,0.0
56,2018-06-22,44.529072266322835,44.53624945225802,44.189338746325696,44.241973876953125,108801600,0.0,0.0
57,2018-06-25,43.87832103282845,44.24198099824785,43.23952582719627,43.58404541015625,126652400,0.0,0.0
58,2018-06-26,43.780224722342375,44.62716552200406,43.672559631571275,44.12474060058594,98276800,0.0,0.0
59,2018-06-27,44.31614115172196,44.80660288415536,44.02904275855372,44.06014633178711,101141200,0.0,0.0
60,2018-06-28,44.045801161880654,44.55061737184175,43.97402563592955,44.3807487487793,69460800,0.0,0.0
61,2018-06-29,44.569749856634274,44.785076413963665,43.76108971658392,44.287437438964844,90950800,0.0,0.0
62,2018-07-02,43.978810145023594,44.81139672596629,43.88310823013348,44.782684326171875,70925200,0.0,0.0
63,2018-07-03,44.92862885163064,44.966909619546,43.91181922680421,44.00273513793945,55819200,0.0,0.0
64,2018-07-05,44.32332820837809,44.59846711987117,44.08886489431965,44.3568229675293,66416800,0.0,0.0
65,2018-07-06,44.36160468756597,45.08174376502588,44.308969549608946,44.9716911315918,69940800,0.0,0.0
66,2018-07-09,45.337733112268516,45.62004547643212,45.28988399214887,45.59612274169922,79026400,0.0,0.0
67,2018-07-10,45.62723707452648,45.76360728156537,45.5004315828521,45.541107177734375,63756400,0.0,0.0
68,2018-07-11,45.098486727826355,45.40472549684362,44.88555502670257,44.95015335083008,75326000,0.0,0.0
69,2018-07-12,45.344914844462025,45.794704650125325,45.292279711856565,45.70378875732422,72164400,0.0,0.0
70,2018-07-13,45.71576520900978,45.897593396688826,45.672698428636544,45.775577545166016,50055600,0.0,0.0
71,2018-07-16,45.82102537438209,46.09137459159235,45.557849693216895,45.67508316040039,60172400,0.0,0.0
72,2018-07-17,45.397552452735816,45.90475977569794,45.265964614046275,45.80427551269531,62138000,0.0,0.0
73,2018-07-18,45.88323146307547,45.888017471363185,45.44061878815624,45.55306625366211,65573600,0.0,0.0
74,2018-07-19,45.38320133490904,46.06745449452213,45.38320133490904,45.90715789794922,81147200,0.0,0.0
75,2018-07-20,45.883227578240295,46.0387381532048,45.498036083422946,45.801883697509766,82704800,0.0,0.0
76,2018-07-23,45.62005985700724,45.926302353746685,45.35210177934711,45.84256362915039,63957600,0.0,0.0
77,2018-07-24,46.04352203250375,46.333015260214246,45.94782378320423,46.17510986328125,74791600,0.0,0.0
78,2018-07-25,46.18947260665342,46.61773092892057,46.038744368568295,46.61055374145508,66839600,0.0,0.0
79,2018-07-26,46.5603054966118,46.88329350547487,46.32105620135161,46.46460723876953,76304000,0.0,0.0
80,2018-07-27,46.65121390840938,46.699063029649615,45.481285188414155,45.69182205200195,96096000,0.0,0.0
81,2018-07-30,45.91194057674905,45.983716099017066,45.234868250165526,45.43583679199219,84118000,0.0,0.0
82,2018-07-31,45.52914730159428,45.969365183668785,45.2994663431852,45.52675247192383,157492000,0.0,0.0
83,2018-08-01,47.64170540835034,48.27092846777064,47.20627001109568,48.20872497558594,271742800,0.0,0.0
84,2018-08-02,47.9886214504884,49.85476658134116,47.93359513777853,49.6179084777832,249616000,0.0,0.0
85,2018-08-03,49.53178602834343,49.940903968534286,49.160948855201234,49.76146697998047,133789600,0.0,0.0
86,2018-08-06,49.763845597145796,50.06290716924403,49.541345539818614,50.01984405517578,101701600,0.0,0.0
87,2018-08-07,50.079661094747266,50.12272421287863,49.467179870751494,49.55091857910156,102349600,0.0,0.0
88,2018-08-08,49.29732839526907,49.718405929325534,48.93127718852188,49.58442687988281,90102000,0.0,0.0
89,2018-08-09,50.129906339179925,50.18971866513711,49.572455023180446,49.974395751953125,93970400,0.0,0.0
90,2018-08-10,49.784727863949044,50.202482974404155,49.61906629146757,49.82554244995117,98444800,0.1825,0.0
91,2018-08-13,50.252898231898726,50.64664302856238,49.86635579355847,50.14725875854492,103563600,0.0,0.0
92,2018-08-14,50.456965233534525,50.552999101905534,50.0007952001291,50.35852813720703,82992000,0.0,0.0
93,2018-08-15,50.231286067021394,50.59622139341276,50.01760757701056,50.47617721557617,115230400,0.0,0.0
94,2018-08-16,50.83870818264337,51.33328959817256,50.77148373762722,51.21564865112305,114001600,0.0,0.0
95,2018-08-17,51.244464279135045,52.327261551254146,51.177239825987755,52.23843002319336,141708000,0.0,0.0
96,2018-08-20,52.36327575630732,52.62256797599581,51.64541020027834,51.72944259643555,121150800,0.0,0.0
97,2018-08-21,52.051158946768886,52.14479326380756,51.386113141235974,51.62860107421875,104639200,0.0,0.0
98,2018-08-22,51.402917318466365,51.94551567186814,51.34049200271017,51.63100051879883,76072400,0.0,0.0
99,2018-08-23,51.53496012795071,52.11117433545439,51.522958641853435,51.736637115478516,75532800,0.0,0.0
100,2018-08-24,52.00314619050549,52.07516977597883,51.64541317433634,51.89750671386719,73905600,0.0,0.0
101,2018-08-27,52.13518775648166,52.516931046639876,51.938317199301814,52.324859619140625,82100400,0.0,0.0
102,2018-08-28,52.58175968087033,52.94909464339644,52.56015260388839,52.74742126464844,91107200,0.0,0.0
103,2018-08-29,52.85545394357986,53.65735189503897,52.677790891860234,53.53490447998047,109019200,0.0,0.0
104,2018-08-30,53.59972357048614,54.80256487241699,53.39564700976201,54.02708053588867,195175200,0.0,0.0
105,2018-08-31,54.38240853528421,54.94901716381334,54.25996480081727,54.651309967041016,173360400,0.0,0.0
106,2018-09-04,54.8385851987394,55.02345060503221,54.4112281953372,54.82658004760742,109560400,0.0,0.0
107,2018-09-05,54.97784288533552,55.14110123546205,54.0438991754013,54.46885299682617,133332000,0.0,0.0
108,2018-09-06,54.3151871282276,54.58408857501006,53.13155330520289,53.56371307373047,137160000,0.0,0.0
109,2018-09-07,53.26361062608986,54.10871911864879,52.98991000885444,53.131561279296875,150479200,0.0,0.0
110,2018-09-10,53.04753326726289,53.26361503356585,51.971938220074485,52.41850280761719,158066000,0.0,0.0
111,2018-09-11,52.341666920905084,53.851824897527685,51.99353949916506,53.7437858581543,142996000,0.0,0.0
112,2018-09-12,54.00548057641282,54.01988529300436,52.781028377721555,53.07633972167969,197114800,0.0,0.0
113,2018-09-13,53.664550858137794,54.82417806802089,53.43646765050742,54.35840606689453,166825600,0.0,0.0
114,2018-09-14,54.199952288163985,54.46164774556352,53.42446783933302,53.74138259887695,127997200,0.0,0.0
115,2018-09-17,53.335633915782545,53.52770535882722,52.16400507378035,52.31045913696289,148780400,0.0,0.0
116,2018-09-18,52.28884603245757,53.263607920709354,52.12798725942854,52.396888732910156,126286800,0.0,0.0
117,2018-09-19,52.45930943199598,52.72820723709833,51.691027372090815,52.428096771240234,108495200,0.0,0.0
118,2018-09-20,52.87706888650809,53.36684759531859,52.615369754437765,52.8266487121582,106435200,0.0,0.0
119,2018-09-21,53.00671545733595,53.145967165794296,52.16880564148521,52.25764083862305,384986800,0.0,0.0
120,2018-09-24,52.05596578651492,53.12195514664473,52.01034840686781,53.00911331176758,110773600,0.0,0.0
121,2018-09-25,52.75941772584505,53.49649075810835,52.74741257501339,53.34523391723633,98217600,0.0,0.0
122,2018-09-26,53.05952833228744,53.719771331897356,52.76181744270948,52.9202766418457,95938800,0.0,0.0
123,2018-09-27,53.736576191132116,54.36560649507271,53.6693480828317,54.00787353515625,120724800,0.0,0.0
124,2018-09-28,53.969453441672194,54.22154691784097,53.78458806747794,54.197540283203125,91717600,0.0,0.0
125,2018-10-01,54.728142485778314,55.08107267809227,54.34400329692797,54.56248092651367,94403200,0.0,0.0
126,2018-10-02,54.5600909158428,55.220334040236935,54.411237274649714,55.04747009277344,99152800,0.0,0.0
127,2018-10-03,55.23233608939632,56.05343796197403,55.16751119687597,55.717315673828125,114619200,0.0,0.0
128,2018-10-04,55.40759211314783,55.784532601470474,54.43523351042765,54.73774719238281,128168000,0.0,0.0
129,2018-10-05,54.73054617770311,54.838585210999454,52.95869284319506,53.84941864013672,134322000,0.0,0.0
130,2018-10-08,53.350033987324736,53.9718619360158,52.86745405810926,53.724571228027344,118655600,0.0,0.0
131,2018-10-09,53.69336850680877,54.56489055289311,53.359645784324776,54.46885299682617,107564000,0.0,0.0
132,2018-10-10,54.13032804287904,54.344006555630855,51.87109549632317,51.94552230834961,167962400,0.0,0.0
133,2018-10-11,51.503757864918335,52.699396914942476,50.9755641866173,51.4869499206543,212497600,0.0,0.0
134,2018-10-12,52.9202769933499,53.51089598339077,52.060760206715585,53.326026916503906,161351600,0.0,0.0
135,2018-10-15,53.09794832429888,53.258807103295766,52.16400464934454,52.185611724853516,123164000,0.0,0.0
136,2018-10-16,52.56254368563599,53.537305519177735,52.041552376227536,53.335628509521484,116736000,0.0,0.0
137,2018-10-17,53.37165422621551,53.45328340630982,52.66099092135261,53.10515594482422,91541600,0.0,0.0
138,2018-10-18,52.30564948350995,52.75701676594907,51.13881992460737,51.863887786865234,130325200,0.0,0.0
139,2018-10-19,52.35367900258084,53.12196119515719,52.202422129361985,52.65378952026367,132314800,0.0,0.0
140,2018-10-22,52.76902585134081,53.626143165757966,52.5649529170449,52.975502014160156,115168400,0.0,0.0
141,2018-10-23,51.81827567096137,53.599731016995264,51.546974628333636,53.474884033203125,155071200,0.0,0.0
142,2018-10-24,53.44367190547102,53.835013452133516,51.508556592105826,51.64060592651367,163702000,0.0,0.0
143,2018-10-25,52.269643314837055,53.150767238134684,52.03915685594113,52.771427154541016,119423200,0.0,0.0
144,2018-10-26,51.835080460133454,52.86506167545162,51.059596008275854,51.93111801147461,189033600,0.0,0.0
145,2018-10-29,52.624977336523095,52.74502153733145,49.4798178099607,50.956363677978516,183742000,0.0,0.0
146,2018-10-30,50.69465001883657,51.66220570720164,50.24328644420329,51.21084213256836,146640000,0.0,0.0
147,2018-10-31,52.07037941750978,52.92749320015132,52.007954081639525,52.545753479003906,153435600,0.0,0.0
148,2018-11-01,52.59136015847168,53.38605210689651,52.05356087060721,53.352439880371094,233292800,0.0,0.0
149,2018-11-02,50.31052231809072,51.29488250846797,49.3213556707386,49.81353759765625,365314800,0.0,0.0
150,2018-11-05,49.0500551629481,49.071662237211726,47.578312269361746,48.3994140625,264654800,0.0,0.0
151,2018-11-06,48.47863707792539,49.1508851612959,48.42341778560195,48.92280197143555,127531600,0.0,0.0
152,2018-11-07,49.45099695438519,50.43295741100408,49.00923527665615,50.40654754638672,133697600,0.0,0.0
153,2018-11-08,50.58965989825148,50.623389404168165,49.81146964844772,50.230682373046875,101450400,0.1825,0.0
154,2018-11-09,49.52236189086539,49.633185841081286,48.72730500473652,49.26216125488281,137463200,0.0,0.0
155,2018-11-12,47.944290173966856,48.149078813547746,46.68906367297207,46.780616760253906,204542000,0.0,0.0
156,2018-11-13,46.168667530381306,47.505804380990604,46.125298922792474,46.3132209777832,187531600,0.0,0.0
157,2018-11-14,46.71556643744469,46.85530400797262,44.79538524480866,45.0049934387207,243204000,0.0,0.0
158,2018-11-15,45.3880600793283,46.250575811152984,45.02907892819838,46.115657806396484,185915200,0.0,0.0
159,2018-11-16,45.896424680730746,46.973364703558964,45.64586313991468,46.62643051147461,147713200,0.0,0.0
160,2018-11-19,45.77596024012438,45.94460777944513,44.56892176987088,44.778526306152344,167701200,0.0,0.0
161,2018-11-20,42.97398624497369,43.72085860747104,42.284937468529435,42.63909912109375,271300800,0.0,0.0
162,2018-11-21,43.30165081830566,43.43175298270206,42.53550751599238,42.590919494628906,124496800,0.0,0.0
163,2018-11-23,42.14760775730547,42.54754592038918,41.46337859295703,41.509151458740234,94496000,0.0,0.0
164,2018-11-26,41.97895384101543,42.15000926790136,41.02006557073035,42.07050323486328,179994000,0.0,0.0
165,2018-11-27,41.321231092362844,42.10665247422512,41.16945016020833,41.97896194458008,165549600,0.0,0.0
166,2018-11-28,42.578865917243746,43.677488275214344,42.145198229560535,43.59316635131836,184250000,0.0,0.0
167,2018-11-29,44.00756590169232,44.041295411396845,42.81257073057032,43.25828552246094,167080000,0.0,0.0
168,2018-11-30,43.43655191373469,43.446191013536165,42.65113438692867,43.02457046508789,158126000,0.0,0.0
169,2018-12-03,44.44123199874977,44.55687550254223,43.658222138948666,44.5279655456543,163210000,0.0,0.0
170,2018-12-04,43.59556898370325,43.94250309163244,42.46803680917326,42.5692253112793,165377200,0.0,0.0
171,2018-12-06,41.38146543637507,42.10906328462474,41.05862534604727,42.094608306884766,172393600,0.0,0.0
172,2018-12-07,41.79826985779416,42.03919595459713,40.547862827188254,40.5936393737793,169126400,0.0,0.0
173,2018-12-10,39.75280717623703,40.97912016380017,39.350461023541556,40.86106872558594,248104000,0.0,0.0
174,2018-12-11,41.35737082381421,41.38868871365049,40.234654434540765,40.62736511230469,189126800,0.0,0.0
175,2018-12-12,41.053809229208,41.42001795963261,40.72133368465275,40.74060821533203,142510800,0.0,0.0
176,2018-12-13,41.075485883952645,41.576612537113014,40.849014796095176,41.186309814453125,127594400,0.0,0.0
177,2018-12-14,40.716511069676365,40.73578559890555,39.82026567984223,39.86845016479492,162814800,0.0,0.0
178,2018-12-17,39.8612183139081,40.55990613610763,39.205899096788606,39.49742126464844,177151600,0.0,0.0
179,2018-12-18,39.84435004226453,40.36233956258748,39.60583193699935,40.010589599609375,135366000,0.0,0.0
180,2018-12-19,39.99372852291526,40.34307059705414,38.32892845933242,38.762596130371094,196189200,0.0,0.0
181,2018-12-20,38.6445394139222,39.05652460324059,37.41581868630877,37.7844352722168,259092000,0.0,0.0
182,2018-12-21,37.791658999065845,38.104863588117304,36.049764749182565,36.314781188964844,382978400,0.0,0.0
183,2018-12-24,35.69319982741017,36.51235076358229,35.31735570400059,35.375179290771484,148676800,0.0,0.0
184,2018-12-26,35.72933889824983,37.88080705810227,35.34867524538459,37.86635208129883,234330000,0.0,0.0
185,2018-12-27,37.54591897304727,37.769982136395654,36.15577815507021,37.62060546875,212468400,0.0,0.0
186,2018-12-28,37.94585444484152,38.191600055355295,37.23512330318613,37.63987731933594,169165600,0.0,0.0
187,2018-12-31,38.19401500231872,38.39398410994099,37.700115753491744,38.003684997558594,140014000,0.0,0.0
188,2019-01-02,37.317040922543974,38.27110983065456,37.158028825152165,38.04704666137695,148158800,0.0,0.0
189,2019-01-03,34.68853835236427,35.10775108381319,34.21150571053652,34.25728225708008,365248800,0.0,0.0
190,2019-01-04,34.82104287769537,35.78956666045438,34.64516788465681,35.719696044921875,234428400,0.0,0.0
191,2019-01-07,35.82570038463772,35.857021945335546,35.151106756749066,35.64018630981445,219111200,0.0,0.0
192,2019-01-08,36.03290794044733,36.57740329454342,35.78234640695155,36.319610595703125,164101200,0.0,0.0
193,2019-01-09,36.449710509533865,37.23031244962235,36.04977595050606,36.93638229370117,180396400,0.0,0.0
194,2019-01-10,36.74123105784579,37.09539272673214,36.346112392207765,37.05443572998047,143122800,0.0,0.0
195,2019-01-11,36.832777221068795,37.03033467858044,36.50270601909848,36.69062805175781,108092800,0.0,0.0
196,2019-01-14,36.343693167934354,36.44488165958591,35.95098256186039,36.1389045715332,129756800,0.0,0.0
197,2019-01-15,36.203957821715946,36.95564590593141,36.15095379770181,36.8785514831543,114843600,0.0,0.0
198,2019-01-16,36.880963661302786,37.55555740031637,36.8616891343321,37.32908630371094,122278800,0.0,0.0
199,2019-01-17,37.15080488397274,37.984410829939534,36.92433375568301,37.550743103027344,119284800,0.0,0.0
200,2019-01-18,37.94585233059942,38.03740540468266,37.5796437105062,37.78202438354492,135004000,0.0,0.0
201,2019-01-22,37.68324392957022,37.76033835303922,36.77013215187358,36.933963775634766,121576000,0.0,0.0
202,2019-01-23,37.138751657074984,37.377269786206085,36.54848352976996,37.08333969116211,92522400,0.0,0.0
203,2019-01-24,37.129123973524315,37.21826546026266,36.558130253621684,36.7894172668457,101766000,0.0,0.0
204,2019-01-25,37.45919170659436,38.09764812349299,37.17972020433405,38.00850296020508,134142000,0.0,0.0
205,2019-01-28,37.53387886523311,37.663981029587546,37.02070872608647,37.65675354003906,104768400,0.0,0.0
206,2019-01-29,37.64469317210589,38.09763529674933,37.12911160147031,37.26643753051758,166348800,0.0,0.0
207,2019-01-30,39.33117813710546,40.029862220040506,38.60358042797848,39.81303024291992,244439200,0.0,0.0
208,2019-01-31,40.02023683085936,40.71651315130844,39.64680061996312,40.0997428894043,162958400,0.0,0.0
209,2019-02-01,40.225015161415676,40.71168313837675,39.976857946319946,40.1190071105957,130672400,0.0,0.0
210,2019-02-04,40.33344290290898,41.35737891979923,40.30212133070114,41.25859832763672,125982000,0.0,0.0
211,2019-02-05,41.64647993164994,42.18133609247258,41.52360896138961,41.964500427246094,144406400,0.0,0.0
212,2019-02-06,42.07773884447737,42.29939407550225,41.64407483690416,41.97896194458008,112958400,0.0,0.0
213,2019-02-07,41.5356565890972,41.9066848276745,41.039349430179875,41.18390655517578,126966800,0.0,0.0
214,2019-02-08,40.888710354202075,41.292782010527425,40.750791757704384,41.23229217529297,95280000,0.1825,0.0
215,2019-02-11,41.3871510990809,41.425865484476866,40.951623493393775,40.995174407958984,83973600,0.0,0.0
216,2019-02-12,41.1572881803337,41.37505012524279,41.0605022221466,41.34843444824219,89134000,0.0,0.0
217,2019-02-13,41.46940814697561,41.73314292249148,41.113727647442495,41.1766357421875,89960800,0.0,0.0
218,2019-02-14,41.06291775456802,41.43795174635007,40.983070736057776,41.32665252685547,87342800,0.0,0.0
219,2019-02-15,41.43554122389063,41.54442219965422,41.072602176674074,41.23471450805664,98507200,0.0,0.0
220,2019-02-19,41.062921520166434,41.48151014770642,41.00969016961146,41.35810852050781,75891200,0.0,0.0
221,2019-02-20,41.42101501370494,41.93638952723962,41.37262388993782,41.62425994873047,104457600,0.0,0.0
222,2019-02-21,41.56861575663229,41.706530661936675,41.205676743085455,41.389564514160156,68998800,0.0,0.0
223,2019-02-22,41.51538790662731,41.85896975871583,41.466996772475255,41.85171127319336,75652800,0.0,0.0
224,2019-02-25,42.13964282868677,42.55339126484838,42.08882973883889,42.156578063964844,87493600,0.0,0.0
225,2019-02-26,42.030761070459306,42.41547555781101,41.90010095158081,42.1807746887207,68280800,0.0,0.0
226,2019-02-27,41.90978215515066,42.34288778284649,41.79363900470137,42.311431884765625,111341600,0.0,0.0
227,2019-02-28,42.17835938531679,42.321114528329645,41.839614050227226,41.895263671875,112861600,0.0,0.0
228,2019-03-01,42.16867976401764,42.379183239745785,41.83235637897738,42.33563232421875,103544800,0.0,0.0
229,2019-03-04,42.50983908444913,43.00827475815449,42.093668704227696,42.548553466796875,109744800,0.0,0.0
230,2019-03-05,42.57033078099133,42.58484775200386,42.23158545866899,42.471126556396484,78949600,0.0,0.0
231,2019-03-06,42.263049484070656,42.46145797141281,42.08642014944215,42.22675704956055,83241600,0.0,0.0
232,2019-03-07,42.06946679854199,42.20738538642131,41.621844260982385,41.73798370361328,99185600,0.0,0.0
233,2019-03-08,41.21051494082161,41.87590309966268,41.012106517658665,41.837188720703125,95997600,0.0,0.0
234,2019-03-11,42.46145464247198,43.339764716826146,42.42758047558238,43.28653335571289,128044000,0.0,0.0
235,2019-03-12,43.552685204381405,44.1987162585389,43.40024962472387,43.77286911010742,129870400,0.0,0.0
236,2019-03-13,44.097098553459126,44.35115664978174,43.77529212371811,43.9664421081543,124130000,0.0,0.0
237,2019-03-14,44.49632521443512,44.54472004046175,44.172100555295124,44.45519256591797,94318000,0.0,0.0
238,2019-03-15,44.72618445725112,45.326242573024146,44.45760944828714,45.033470153808594,156171600,0.0,0.0
239,2019-03-18,44.95604833799878,45.58272217356925,44.95362638159459,45.49319839477539,104879200,0.0,0.0
240,2019-03-19,45.57304293967653,45.72789676882792,44.98507982655052,45.13267517089844,126585600,0.0,0.0
241,2019-03-20,45.060100760426835,45.84889081513935,44.69716163842026,45.52708435058594,124140800,0.0,0.0
242,2019-03-21,45.977125210695505,47.5038884003998,45.92631211332964,47.203857421875,204136800,0.0,0.0
243,2019-03-22,47.264341484480006,47.83294746917066,46.161007370533554,46.22633743286133,169630800,0.0,0.0
244,2019-03-25,46.33764045658577,46.45136166280888,45.149622683075044,45.667415618896484,175381200,0.0,0.0
245,2019-03-26,46.37393957840703,46.66913034232986,44.66086658010337,45.195594787597656,199202000,0.0,0.0
246,2019-03-27,45.669829624897886,45.91420725164904,45.137519766346806,45.602081298828125,119393600,0.0,0.0
247,2019-03-28,45.718220572698264,45.865815930750436,45.3746387227422,45.66257095336914,83121600,0.0,0.0
248,2019-03-29,45.93114824660661,45.991638089892135,45.61901858772935,45.960182189941406,94256000,0.0,0.0
249,2019-04-01,46.36909443742054,46.378771187929104,45.58030820472181,46.27231216430664,111448000,0.0,0.0
250,2019-04-02,46.236011106168675,47.05141662271931,46.226334356693314,46.94495391845703,91062800,0.0,0.0
251,2019-04-03,46.75864565421733,47.545013563020476,46.73444824175914,47.266761779785156,93087200,0.0,0.0
252,2019-04-04,47.13126389357032,47.513560139878905,46.73203241126439,47.349029541015625,76457200,0.0,0.0
253,2019-04-05,47.5329181577654,47.690193965652284,47.407098249857306,47.66599655151367,74106400,0.0,0.0
254,2019-04-08,47.525660417685984,48.44752505392427,47.50630322447275,48.416072845458984,103526800,0.0,0.0
255,2019-04-09,48.469301547480505,49.08145844277268,48.20556303491042,48.27089309692383,143072800,0.0,0.0
256,2019-04-10,48.0724911848502,48.5709306435526,47.95151148644821,48.541893005371094,86781200,0.0,0.0
257,2019-04-11,48.59755011721389,48.633842552763625,48.01442703933025,48.13782501220703,83603200,0.0,0.0
258,2019-04-12,48.19830864880398,48.42575106093062,47.47485245211156,48.11846160888672,111042800,0.0,0.0
259,2019-04-15,48.048286681018936,48.355576079783454,47.91036808361836,48.20555877685547,70146400,0.0,0.0
260,2019-04-16,48.26121271476226,48.723352259095094,48.043447088442015,48.21039962768555,102785600,0.0,0.0
261,2019-04-17,48.280574870852554,49.20970173081281,48.055554411179514,49.14921188354492,115627200,0.0,0.0
262,2019-04-18,49.1467887236854,49.3960065929678,49.0016153090006,49.32583999633789,96783200,0.0,0.0
